"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-07",,,"0.19"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-08",,,"2.73"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-09",,,"1.45"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-10",,,"0.03"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-11",,,"0.41"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-12",,,"0.68"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-13",,,"0.07"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-14",,,"0.04"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-16","    2","0.14",
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-17",,,"0.09"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-18",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-19",,,"1.65"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-20",,,"1.04"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-21",,,"0.12"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-22",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-23",,,"0.04"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-24",,,"0.01"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-25",,,"0.11"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-26",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-27",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-28",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-29",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-11-30",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-01",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-02",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-03",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-04",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-05",,,"1.08"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-06",,,"1.01"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-07",,,"0.44"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-08",,,"0.01"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-09",,,"0.12"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-10",,,"0.10"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-11",,,"0.07"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-12",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-13",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-14",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-15",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-16",,,"0.09"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-17",,,"0.13"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-18",,,"0.14"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-19",,,"0.17"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-20",,,"0.20"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-21",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-22",,,"0.06"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-23",,,"0.24"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-24",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-25",,,"0.12"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-26",,,"0.04"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-27",,,"0.26"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-28",,,"0.18"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-29",,,"0.23"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-30",,,"0.51"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2017-12-31",,,"0.10"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-01",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-02",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-03",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-04",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-05",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-06",,,"0.11"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-07",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-08",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-09",,,"0.11"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-10",,,"0.08"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-11",,,"0.34"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-12",,,"0.16"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-13",,,"0.15"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-14",,,"0.50"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-15",,,"0.71"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-16",,,"0.61"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-17",,,"1.41"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-18",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-19",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-20",,,"0.13"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-21",,,"0.06"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-22",,,"0.06"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-23",,,"0.06"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-24",,,"0.20"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-25",,,"0.37"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-26",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-27",,,"0.32"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-28",,,"1.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-29",,,"0.52"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-30",,,"0.06"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-01-31",,,"0.13"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-01",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-02",,,"0.23"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-03",,,"0.23"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-04",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-05",,,"0.38"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-06",,,"0.11"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-07",,,"0.12"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-08",,,"0.04"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-09",,,"0.25"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-10",,,"0.06"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-11",,,"0.15"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-12",,,"0.25"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-13",,,"0.13"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-14",,,"0.12"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-15",,,"0.07"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-16",,,"0.12"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-17",,,"0.25"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-18",,,"0.04"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-19",,,"0.01"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-20",,,"0.14"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-21",,,"0.08"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-22",,,"0.41"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-23",,,"0.17"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-24",,,"0.11"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-25",,,"0.26"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-26",,,"1.48"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-27",,,"0.03"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-02-28",,,"0.20"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-01",,,"0.41"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-02",,,"0.01"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-03",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-04",,,"0.08"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-05",,,"0.05"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-06",,,"0.12"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-07",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-08",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-09",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-10",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-11",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-12",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-13",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-14",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-15",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-16",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-17",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-18",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-19",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-20",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-21",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-22",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-23",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-24",,,"1.43"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-25",,,"0.81"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-26",,,"0.12"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-27",,,"0.71"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-29",,,"0.01"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-30",,,"0.05"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-03-31",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-01",,,"0.11"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-02",,,"0.01"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-03",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-04",,,"0.01"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-05",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-06",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-07",,,"0.16"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-08",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-09",,,"0.04"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-10",,,"0.05"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-11",,,"0.14"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-12",,,"0.04"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-13",,,"0.07"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-14",,,"0.07"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-15",,,"0.38"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-16",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-17",,,"0.05"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-18",,,"1.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-19",,,"0.87"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-20",,,"0.04"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-21",,,"0.56"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-22",,,"0.20"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-23",,,"0.03"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-24",,,"0.08"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-25",,,"0.03"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-26",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-27",,,"0.09"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-28",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-29",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-04-30",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-01",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-02",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-03",,,"0.06"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-04",,,"0.72"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-05",,,"0.46"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-06",,,"0.05"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-07",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-08",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-09",,,"0.17"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-10",,,"0.08"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-11",,,"0.07"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-12",,,"0.10"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-13",,,"0.25"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-14",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-15",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-16",,,"0.01"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-17",,,"0.14"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-18",,,"0.10"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-19",,,"0.21"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-20",,,"0.50"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-21",,,"1.04"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-22",,,"0.95"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-23",,,"0.02"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-24",,,"0.60"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-25",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-26",,,"0.19"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-27",,,"0.01"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-28",,,"0.09"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-29",,,"0.01"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-30",,,"0.13"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-05-31",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-06-01",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-06-02",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-06-03",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-06-04",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-06-05",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-06-06",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-06-07",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-06-08",,,"0.00"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-06-09",,,"0.16"
"RQC00668814","WEATHER FORECAST OFFICE SAN JUAN, PR US","18.4312","-65.9917","3.0","2018-06-10",,,"0.59"
